what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432255698703
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1432255700313
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1432255700678
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1432255700990
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1432255701475
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1432255832828
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432255841569
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432255852308
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1432255896408
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432255903722
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432255908356
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432255909319
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432255922557
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1432255930206
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1432255932362
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432255962642
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432255968995
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1432255969760
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1432255970542
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1432255983747
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1432255986184
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432255994697
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256003593
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256026034
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256027034
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256046009
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256056772
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256095015
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256101122
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1432256103731
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1432256104356
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256115977
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256270327
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1432256295608
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1432256300918
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256305027
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256314819
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256327685
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256339922
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256358341
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256365244
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256392991
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256406799
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1432256408111
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1432256411020
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256413114
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256422404
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1432256424429
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1432256424742
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1432256425039
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1432256425367
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1432256425742
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1432256426476
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1432256426867
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1432256427419
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1432256427809
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1432256428106
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1432256430137
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1432256430543
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1432256430950
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1432256431354
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1432256431760
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1432256432150
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1432256432588
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1432256432979
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1432256433385
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1432256433760
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1432256475183
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1432256476714
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256483747
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256489997
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256506298
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256510548
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256511414
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256527133
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256597958
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256602427
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1432256654434
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1432256654434
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1432256654481
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1432256654794
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256668142
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256671167
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256674495
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256683143
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1432256684849
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1432256685300
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1432256686003
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1432256686706
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1432256687159
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1432256687534
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1432256687909
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1432256688159
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1432256688393
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1432256688643
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1432256688925
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1432256689534
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256692097
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256713913
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256724180
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256725918
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256744712
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256749354
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1432256763930
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256769173
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256772189
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256776565
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256780266
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256782292
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256796144
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1432256796269
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1432256796993
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256904489
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256932115
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256944743
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256947477
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256953365
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432256957561
