what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427667471492
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427667474703
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427667476297
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427667478235
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427667546634
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1427667593155
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1427667595562
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1427667596265
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1427667597327
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1427667619352
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1427667622196
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427667626493
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427667628055
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427667629678
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427667631162
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427667632897
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427667645679
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427667668352
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427667743732
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1427667745799
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1427667745799
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1427667750377
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1427667750439
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427667752580
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427667756161
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427667757317
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427667806435
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1427667930240
